order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,subcategory,product_name,sales,quantity,discount,profit,review
CA-2014-125381,,4/27/2016,Second Class,SG-20605,Speros Goranitis,Consumer,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0,22.6737,
CA-2014-159226,,4/27/2016,Second Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,3,0.15,28.4102,Great performance!
CA-2014-160045,,4/27/2016,First Class,LB-16735,Larry Blacks,Consumer,Fort Worth,Texas,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,,0.6,-1.4413,Decent for the price.
CA-2014-143665,,5/1/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,1,0,9.3564,Great performance!
CA-2014-143665,,5/1/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,3,0,19.2472,Decent for the price.
CA-2014-135692,,5/1/2016,Standard Class,CV-12805,Cynthia Voltz,Corporate,Fort Worth,Texas,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,,0.2,11.592,
CA-2014-135692,,5/1/2016,Standard Class,CV-12805,Cynthia Voltz,Corporate,Fort Worth,Texas,Central,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,220.2656,4,0.32,-42.1096,Highly recommended.
CA-2014-168228,4/27/2016,4/29/2016,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,0,33.4584,Great performance!
CA-2014-168228,,4/29/2016,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,4,0,5.6994,Highly recommended.
CA-2014-168228,,4/29/2016,First Class,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,3,0,12.298,
CA-2014-151281,4/27/2016,5/2/2016,Standard Class,HM-14980,Henry MacAllister,Consumer,Seattle,Washington,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,2,0,39.0824,Decent for the price.
CA-2014-160962,,5/2/2016,Standard Class,MC-17605,Matt Connell,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,7,0.2,0.7336,Highly recommended.
CA-2014-160962,4/28/2016,5/2/2016,Standard Class,MC-17605,Matt Connell,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,1,0.2,0.7704,Great performance!
CA-2014-120894,,5/2/2016,Standard Class,JL-15130,Jack Lebron,Consumer,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,2,0.2,5.265,
CA-2014-137631,4/28/2016,5/2/2016,Standard Class,JL-15235,Janet Lee,Consumer,Kissimmee,Florida,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,3,0.2,84.5982,Decent for the price.
US-2014-164056,,5/4/2016,Second Class,FM-14215,Filia McAdams,Corporate,Dublin,Ohio,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,2,0.4,-69.89,Great performance!
CA-2014-126718,,5/4/2016,Standard Class,KT-16480,Kean Thornton,Consumer,Orange,New Jersey,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,5,0,2.4059,Decent for the price.
CA-2014-151911,,5/5/2016,Second Class,DL-13495,Dionis Lloyd,Corporate,New York City,New York,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,1,0,28.332,Great performance!
CA-2014-144526,,5/6/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,4,0.4,-158.102,Great performance!
CA-2014-144526,,5/6/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,5,0.7,-9.264,Great performance!
CA-2014-124597,,5/5/2016,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,3,0.2,1.6704,Great performance!
CA-2014-124597,,5/5/2016,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,2,0.2,4.8525,Highly recommended.
CA-2014-124597,,5/5/2016,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844,Decent for the price.
CA-2014-108322,,5/5/2016,Standard Class,SS-20140,Saphhira Shifley,Corporate,Pompano Beach,Florida,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,3,0.2,6.216,Great performance!
CA-2014-108322,,5/5/2016,Standard Class,SS-20140,Saphhira Shifley,Corporate,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,,0.2,0.7425,
US-2014-150847,4/30/2016,5/6/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,3,0.2,3.6288,
US-2014-107636,,5/2/2016,First Class,NM-18520,Neoma Murray,Consumer,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,2,0,2.8224,Decent for the price.
US-2014-144582,,5/5/2016,Standard Class,TC-21475,Tony Chapman,Home Office,Danville,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,2,0.8,-69.3952,
US-2014-136784,,5/5/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,San Francisco,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,163.96,,0,80.3404,Great performance!
CA-2014-137876,,5/5/2016,Standard Class,DJ-13510,Don Jones,Corporate,San Francisco,California,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,4,0,21.4368,Great performance!
CA-2014-137876,,5/5/2016,Standard Class,DJ-13510,Don Jones,Corporate,San Francisco,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,2,0,14.9744,Decent for the price.
CA-2014-154501,4/30/2016,5/5/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,Los Angeles,California,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,4,0,4.0098,Decent for the price.
CA-2014-150609,,5/4/2016,Standard Class,NZ-18565,Nick Zandusky,Home Office,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,2,0.2,7.553,Great performance!
US-2014-108315,4/30/2016,5/4/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,5,0.7,-3.5508,Great performance!
US-2014-108315,,5/4/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,Sanford,Florida,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,3,0.2,-8.2764,
CA-2014-110212,5/1/2016,5/5/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,,0,18.093,Great performance!
CA-2014-102204,,5/6/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,5,0.2,0.416,Decent for the price.
CA-2014-102204,5/1/2016,5/6/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,2,0.45,-458.1468,Decent for the price.
CA-2014-102204,5/1/2016,5/6/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,4,0.2,0,Highly recommended.
CA-2014-110198,5/1/2016,5/2/2016,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,5,0.2,-15.7176,Great performance!
CA-2014-110198,5/1/2016,5/2/2016,First Class,AG-10900,Arthur Gainer,Consumer,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,3,0.2,1.4976,
CA-2014-123134,5/2/2016,5/7/2016,Standard Class,DW-13585,Dorothy Wardle,Corporate,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,2,0,12.993,Decent for the price.
US-2014-128398,5/2/2016,5/5/2016,Second Class,EM-13825,Elizabeth Moffitt,Corporate,Los Angeles,California,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,3,0,59.0372,Highly recommended.
CA-2014-147844,5/2/2016,5/6/2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Los Angeles,California,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,4,0,7.065,Decent for the price.
CA-2014-147844,5/2/2016,5/6/2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Los Angeles,California,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,5,0,15.4752,Decent for the price.
CA-2014-147844,5/2/2016,5/6/2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Los Angeles,California,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,3,0,15.824,Great performance!
CA-2014-132178,5/3/2016,5/8/2016,Second Class,DB-12970,Darren Budd,Corporate,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,5,0,19.4656,Decent for the price.
CA-2014-132178,5/3/2016,5/8/2016,Second Class,DB-12970,Darren Budd,Corporate,Los Angeles,California,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,2,0,45.8064,Highly recommended.
CA-2014-163209,5/3/2016,5/7/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,8,0,12.4416,Decent for the price.
CA-2014-163209,5/3/2016,5/7/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,4,0,6.6584,
CA-2014-132199,5/3/2016,5/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,7,0.2,7.3008,Great performance!
CA-2014-132199,5/3/2016,5/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,2,0.7,-17.592,Great performance!
CA-2014-132199,5/3/2016,5/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,4,0.4,-112.041,Highly recommended.
CA-2014-132199,5/3/2016,5/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,0.7,-44.94,Great performance!
CA-2014-132199,5/3/2016,5/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8,,0.2,2.8,
CA-2014-162978,5/4/2016,5/9/2016,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,2,0.2,20.6955,Highly recommended.
CA-2014-162978,5/4/2016,5/9/2016,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,,0,8.4528,Great performance!
CA-2014-162978,5/4/2016,5/9/2016,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,3,0.2,11.2839,Great performance!
CA-2014-128755,5/4/2016,5/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,1,0,4.0995,Great performance!
CA-2014-128755,5/4/2016,5/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,Newport News,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,571.44,1,0,165.7176,Highly recommended.
CA-2014-128755,5/4/2016,5/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,Newport News,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,4,0,15.552,Decent for the price.
CA-2014-128755,5/4/2016,5/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,5,0,4.5657,Decent for the price.
CA-2014-168900,5/4/2016,5/9/2016,Standard Class,SH-20395,Shahid Hopkins,Consumer,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1,0.7,-1.9275,Great performance!
CA-2014-133067,5/4/2016,5/10/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,1,0.7,-1.5414,Great performance!
CA-2014-133067,5/4/2016,5/10/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,2,0.7,-7.5168,Great performance!
CA-2014-119914,5/4/2016,5/9/2016,Second Class,CC-12220,Chris Cortes,Consumer,Westminster,California,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",243.16,3,0,72.948,Decent for the price.
US-2014-141943,5/5/2016,5/9/2016,Standard Class,DK-12985,Darren Koutras,Consumer,San Francisco,California,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,0,11.58,Decent for the price.
CA-2014-105991,5/5/2016,5/6/2016,First Class,LH-17020,Lisa Hazard,Consumer,Louisville,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,2,0.2,7.434,Highly recommended.
CA-2014-105991,5/5/2016,5/6/2016,First Class,LH-17020,Lisa Hazard,Consumer,Louisville,Colorado,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,,0.7,-7.3232,Great performance!
CA-2014-105991,5/5/2016,5/6/2016,First Class,LH-17020,Lisa Hazard,Consumer,Louisville,Colorado,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.991,,0.7,-152.9847,Decent for the price.
CA-2014-160724,5/5/2016,5/10/2016,Standard Class,YS-21880,Yana Sorensen,Corporate,Columbus,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525,Highly recommended.
CA-2014-107552,5/5/2016,5/5/2016,Same Day,AI-10855,Arianne Irving,Consumer,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,3,0,3.2064,Great performance!
CA-2014-140242,5/6/2016,5/11/2016,Standard Class,ML-17755,Max Ludwig,Home Office,Chicago,Illinois,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,1,0.2,0.6408,Highly recommended.
CA-2014-140242,5/6/2016,5/11/2016,Standard Class,ML-17755,Max Ludwig,Home Office,Chicago,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,3,0.2,76.6395,Decent for the price.
CA-2014-167668,5/6/2016,5/8/2016,First Class,TC-21295,Toby Carlisle,Consumer,New York City,New York,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,,0,29.6,
CA-2014-156769,5/6/2016,5/9/2016,First Class,GZ-14470,Gary Zandusky,Consumer,Arlington,Virginia,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,4,0,18.0378,Decent for the price.
US-2014-133200,5/6/2016,5/11/2016,Standard Class,DB-13555,Dorothy Badders,Corporate,Fort Worth,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,11.06,6,0.8,-18.802,Great performance!
US-2014-133200,5/6/2016,5/11/2016,Standard Class,DB-13555,Dorothy Badders,Corporate,Fort Worth,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,,0.32,-119.1918,Highly recommended.
US-2014-133200,5/6/2016,5/11/2016,Standard Class,DB-13555,Dorothy Badders,Corporate,Fort Worth,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,7,0.2,-57.951,Highly recommended.
CA-2014-144498,5/6/2016,5/6/2016,Same Day,MB-18085,Mick Brown,Consumer,Charlotte,North Carolina,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,5,0.7,-52.5481,Great performance!
CA-2014-144498,5/6/2016,5/6/2016,Same Day,MB-18085,Mick Brown,Consumer,Charlotte,North Carolina,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,,0.2,70.5564,Highly recommended.
CA-2014-144498,5/6/2016,5/6/2016,Same Day,MB-18085,Mick Brown,Consumer,Charlotte,North Carolina,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.2,39.689,
CA-2014-133487,5/6/2016,5/9/2016,Second Class,TS-21655,Trudy Schmidt,Consumer,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,5,0,41.2938,Highly recommended.
CA-2014-145779,5/6/2016,5/10/2016,Standard Class,DB-13615,Doug Bickford,Consumer,Tucson,Arizona,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,3,0.2,27.4352,Decent for the price.
US-2014-162124,5/6/2016,5/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,Chicago,Illinois,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,191.968,4,0.2,28.7952,Highly recommended.
CA-2014-141733,5/7/2016,5/11/2016,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,4,0,423.0085,Highly recommended.
CA-2014-141733,5/7/2016,5/11/2016,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,5,0,7.4592,
CA-2014-141733,5/7/2016,5/11/2016,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,1,0,119.2,Decent for the price.
CA-2014-141733,5/7/2016,5/11/2016,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2,0.1,18.4604,
CA-2014-159688,5/7/2016,5/12/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,2,0,28.7964,
CA-2014-102820,5/7/2016,5/11/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,1,0.2,52.493,Great performance!
CA-2014-149181,5/8/2016,5/12/2016,Standard Class,MD-17350,Maribeth Dona,Consumer,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,,0.3,-2.0568,Highly recommended.
CA-2014-133865,5/8/2016,5/12/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,2,0.2,1049.985,Great performance!
CA-2014-156895,5/8/2016,5/12/2016,Standard Class,DJ-13510,Don Jones,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,6,0.3,-23.7822,Highly recommended.
US-2014-104451,5/8/2016,5/12/2016,Second Class,MM-18055,Michelle Moray,Consumer,San Francisco,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,3,0,22.7024,Great performance!
CA-2014-107797,5/8/2016,5/11/2016,Second Class,EB-13705,Ed Braxton,Corporate,Mansfield,Texas,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,4,0.2,14.5152,Great performance!
CA-2014-134810,5/9/2016,5/10/2016,First Class,MC-17605,Matt Connell,Corporate,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,8,0.2,22.0158,Highly recommended.
CA-2014-134810,5/9/2016,5/10/2016,First Class,MC-17605,Matt Connell,Corporate,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,0.2,25.875,Great performance!
CA-2014-118199,5/9/2016,5/11/2016,First Class,LB-16795,Laurel Beltran,Home Office,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,3,0.2,46.225,Great performance!
CA-2014-118199,5/9/2016,5/11/2016,First Class,LB-16795,Laurel Beltran,Home Office,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,,0,26.07,
CA-2014-118199,5/9/2016,5/11/2016,First Class,LB-16795,Laurel Beltran,Home Office,Seattle,Washington,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,3,0,63.107,Decent for the price.
CA-2014-118199,5/9/2016,5/11/2016,First Class,LB-16795,Laurel Beltran,Home Office,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,1,0,2.6784,Great performance!
CA-2014-118199,5/9/2016,5/11/2016,First Class,LB-16795,Laurel Beltran,Home Office,Seattle,Washington,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,4,0,87.9912,Decent for the price.
CA-2014-133823,5/11/2016,5/12/2016,Same Day,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,2,0,16.848,Decent for the price.
CA-2014-133823,5/11/2016,5/12/2016,Same Day,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,,0,17.6673,Great performance!
CA-2014-133823,,5/12/2016,Same Day,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,3,0.2,9.4366,Great performance!
CA-2014-140298,5/11/2016,5/17/2016,Standard Class,JK-16120,Julie Kriz,Home Office,Austin,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,5.248,2,0.2,0.5904,Highly recommended.
CA-2014-140298,5/11/2016,5/17/2016,Standard Class,JK-16120,Julie Kriz,Home Office,Austin,Texas,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,74.416,2,0.2,-14.8832,Highly recommended.
CA-2014-140298,5/11/2016,5/17/2016,Standard Class,JK-16120,Julie Kriz,Home Office,Austin,Texas,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,6.848,2,0.2,2.14,
CA-2014-140298,5/11/2016,5/17/2016,Standard Class,JK-16120,Julie Kriz,Home Office,Austin,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,2,0.6,-6.9965,
US-2014-139647,5/11/2016,5/13/2016,First Class,TS-21370,Todd Sumrall,Corporate,Phoenix,Arizona,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.979,1,0.7,-356.9643,Great performance!
CA-2014-115322,5/11/2016,5/16/2016,Second Class,ZC-21910,Zuschuss Carroll,Consumer,New York City,New York,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,7,0,12.7368,Decent for the price.
US-2014-158218,,5/15/2016,Second Class,AC-10420,Alyssa Crouse,Corporate,Houston,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,3,0.2,-15.99,Great performance!
US-2014-158218,5/12/2016,5/15/2016,Second Class,AC-10420,Alyssa Crouse,Corporate,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,5,0.8,-53.072,Decent for the price.
